INCIDENT_KEY,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
145565704,982761.500000000000000,204594.593750000000000,40.728249682000100,-74.005371928000000,POINT (-74.00537192799999 40.72824968200007)
33008215,997095.000000000000000,180528.000000000000000,40.662183266000100,-73.953702818999900,POINT (-73.95370281899994 40.662183266000056)
89595619,1004394.625000000000000,196230.125000000000000,40.705268413000100,-73.927345058000000,POINT (-73.92734505799996 40.705268413000056)
233502665,1018075,179398,40.65902637800010,-73.87808806800000,POINT (-73.87808806799995 40.65902637800008)
46072797,962793.187500000000000,174266.671875000000000,40.644980604000100,-74.077320621999900,POINT (-74.07732062199995 40.64498060400007)
71756686,1017036.000000000000000,183890.000000000000000,40.671359820000100,-73.881811023000000,POINT (-73.88181102299995 40.67135982000008)
233173932,1032170,260888,40.88262959000010,-73.82670539600000,POINT (-73.82670539599997 40.88262959000008)
203348698,999296.250000000000000,230861.953125000000000,40.800334131000100,-73.945656068999900,POINT (-73.94565606899994 40.80033413100006)
81795914,990057.625000000000000,155328.453125000000000,40.593023215000100,-73.979090068999900,POINT (-73.97909006899994 40.59302321500007)
211066097,998006.687500000000000,230362.265625000000000,40.798964728000000,-73.950314848999900,POINT (-73.95031484899994 40.798964728000044)
25490111,1006012.000000000000000,247938.000000000000000,40.847189039000100,-73.921344158000000,POINT (-73.92134415799995 40.84718903900006)
224949527,1019639,184384,40.672705716000000,-73.87242487400000,POINT (-73.87242487399999 40.672705716000046)
228679851,1022159,239380,40.823645269000000,-73.86303034600000,POINT (-73.86303034599996 40.823645269000046)
48418958,1004579.750000000000000,183837.671875000000000,40.671253557000100,-73.926714754000000,POINT (-73.92671475399999 40.67125355700006)
81308610,1009780.000000000000000,183424.000000000000000,40.670104652000100,-73.907969958000000,POINT (-73.90796995799997 40.67010465200008)
23749375,999849.375000000000000,193275.859375000000000,40.697168825000100,-73.943745422999900,POINT (-73.94374542299994 40.69716882500006)
23807437,1005354.000000000000000,195028.000000000000000,40.701966627000000,-73.923888612000000,POINT (-73.92388861199998 40.70196662700005)
23354095,1039125.000000000000000,192380.000000000000000,40.694553524000100,-73.802113350000000,POINT (-73.80211334999996 40.69455352400008)
62085248,1001018.625000000000000,156467.468750000000000,40.596135625000000,-73.939620251999900,POINT (-73.93962025199994 40.596135625000045)
35480310,1008076.437500000000000,194324.937500000000000,40.700029974000100,-73.914072473000000,POINT (-73.91407247299998 40.700029974000074)
26901375,999816.375000000000000,176837.046875000000000,40.652048044000000,-73.943902394000000,POINT (-73.94390239399996 40.652048044000026)
85863295,1015839.000000000000000,245295.000000000000000,40.839905096000100,-73.885837605999900,POINT (-73.88583760599994 40.83990509600005)
36021163,1028381.000000000000000,259024.750000000000000,40.877535315000000,-73.840420035000000,POINT (-73.84042003499997 40.87753531500005)
28446323,1005043.437500000000000,184947.375000000000000,40.674298365000000,-73.925039785000000,POINT (-73.92503978499997 40.67429836500003)
25257125,1039125.000000000000000,192380.000000000000000,40.694553524000100,-73.802113350000000,POINT (-73.80211334999996 40.69455352400008)
25384536,999794.000000000000000,241252.000000000000000,40.828851045000100,-73.943834191000000,POINT (-73.94383419099995 40.82885104500008)
59390967,998549.562500000000000,202082.781250000000000,40.72134393500010,-73.948414231999900,POINT (-73.94841423199995 40.72134393500005)
184531630,998644.312500000000000,214588.156250000000000,40.755667936000100,-73.948045655000000,POINT (-73.94804565499999 40.755667936000066)
61259178,1015011.000000000000000,240511.000000000000000,40.82677732500010,-73.888851964000000,POINT (-73.88885196399997 40.82677732500008)
76845636,1000107.000000000000000,204048.062500000000000,40.726735501000100,-73.942790978999900,POINT (-73.94279097899994 40.726735501000064)
140334694,1017119.437500000000000,183909.343750000000000,40.671412605000100,-73.881510144999900,POINT (-73.88151014499994 40.67141260500006)
139314156,1015238.062500000000000,180730.484375000000000,40.662694134000000,-73.888306933000000,POINT (-73.88830693299997 40.66269413400005)
75209498,1011046.687500000000000,239814.234375000000000,40.824877819000100,-73.903179084000000,POINT (-73.90317908399999 40.82487781900005)
61593634,1004666.500000000000000,181265.296875000000000,40.664192762000000,-73.926409819999900,POINT (-73.92640981999995 40.66419276200003)
73167514,1006495.875000000000000,187716.281250000000000,40.681894854000100,-73.919794518999900,POINT (-73.91979451899995 40.68189485400006)
138322731,1012075.437500000000000,239260.937500000000000,40.823355996000000,-73.899464280000000,POINT (-73.89946427999996 40.82335599600003)
75948844,1005822.562500000000000,189662.062500000000000,40.687237246000100,-73.92221589900000,POINT (-73.92221589899998 40.68723724600005)
151624171,1023658.375000000000000,263623.781250000000000,40.89018055400000,-73.857470355000000,POINT (-73.85747035499998 40.89018055400004)
78676056,1012201.375000000000000,240878.375000000000000,40.827795002000100,-73.899002513000000,POINT (-73.89900251299997 40.82779500200007)
92077479,990399.000000000000000,191915.000000000000000,40.693445193000100,-73.977827546999900,POINT (-73.97782754699995 40.69344519300006)
167108508,1052667.750000000000000,161622.296875000000000,40.610036319000100,-73.75358825099990,POINT (-73.75358825099994 40.61003631900007)
33227813,995301.937500000000000,190523.843750000000000,40.689622026000100,-73.960149357000000,POINT (-73.96014935699998 40.68962202600005)
145565707,997239.500000000000000,170490.062500000000000,40.634631090000000,-73.95320130999990,POINT (-73.95320130999994 40.63463109000003)
62968507,998216.000000000000000,186645.000000000000000,40.678971367000000,-73.949649604999900,POINT (-73.94964960499993 40.67897136700003)
144479290,1003155.875000000000000,185530.000000000000000,40.675901772000000,-73.931842930999900,POINT (-73.93184293099995 40.67590177200004)
234928488,1002098,238549,40.821427723000100,-73.93551602500000,POINT (-73.93551602499997 40.821427723000056)
23354090,1008544.312500000000000,186798.781250000000000,40.679371142000000,-73.912412242999900,POINT (-73.91241224299995 40.679371142000036)
166188047,1003865.625000000000000,186088.484375000000000,40.677433142000000,-73.929282550000000,POINT (-73.92928254999998 40.67743314200004)
90843733,1006631.812500000000000,172167.531250000000000,40.639216632000100,-73.919356009000000,POINT (-73.91935600899996 40.63921663200006)
74081463,1006774.937500000000000,188441.390625000000000,40.683884409000000,-73.918785943000000,POINT (-73.91878594299999 40.68388440900003)
49913265,1049922.625000000000000,158283.703125000000000,40.600893363000100,-73.763507499000000,POINT (-73.76350749899996 40.60089336300007)
82009216,1035309.625000000000000,194572.281250000000000,40.700593647000100,-73.815855547000000,POINT (-73.81585554699996 40.70059364700006)
236254076,1006999,245897,40.841584606000000,-73.91778363799990,POINT (-73.91778363799993 40.841584606000026)
80682806,1004646.812500000000000,233822.796875000000000,40.808450102000100,-73.926321446000000,POINT (-73.92632144599997 40.80845010200005)
93509179,1001369.125000000000000,182107.234375000000000,40.66651068200010,-73.938293121999900,POINT (-73.93829312199995 40.66651068200008)
62275549,1007072.312500000000000,239961.390625000000000,40.825292883000000,-73.917538871000000,POINT (-73.91753887099998 40.82529288300003)
166660833,1008668.750000000000000,246692.140625000000000,40.843762575000000,-73.91174605600000,POINT (-73.91174605599997 40.84376257500003)
86751570,996659.000000000000000,183424.000000000000000,40.670132765000100,-73.955269009999900,POINT (-73.95526900999994 40.67013276500006)
228679850,1013758,241114,40.82843666200010,-73.89337680399990,POINT (-73.89337680399994 40.82843666200006)
93405134,1009794.312500000000000,171556.843750000000000,40.637531869000000,-73.907963310000000,POINT (-73.90796330999996 40.63753186900004)
68609812,995962.937500000000000,188712.781250000000000,40.684650223000100,-73.957769012000000,POINT (-73.95776901199997 40.68465022300007)
16895013,1014473.187500000000000,184104.640625000000000,40.671958080000000,-73.891048747000000,POINT (-73.89104874699996 40.671958080000024)
88464990,1046410.062500000000000,189889.546875000000000,40.687669655000000,-73.775865328999900,POINT (-73.77586532899994 40.687669655000036)
74989382,1020891.125000000000000,236726.390625000000000,40.81636721700010,-73.86762585700000,POINT (-73.86762585699995 40.81636721700005)
214467578,1006600.312500000000000,238544.578125000000000,40.821405342000000,-73.919249040999900,POINT (-73.91924904099994 40.82140534200005)
68310890,1013906.437500000000000,234823.531250000000000,40.81117061100010,-73.892868237000000,POINT (-73.89286823699996 40.81117061100008)
35192357,1023166.562500000000000,260205.437500000000000,40.88080046500010,-73.85926898700000,POINT (-73.85926898699995 40.88080046500005)
187254687,1009025.062500000000000,245868.468750000000000,40.841500844000100,-73.910461298000000,POINT (-73.91046129799997 40.84150084400005)
215223445,999821.437500000000000,225115.796875000000000,40.784561573000100,-73.943772473000000,POINT (-73.94377247299997 40.784561573000076)
146659432,1007534.000000000000000,243078.000000000000000,40.833845877000000,-73.915859866999900,POINT (-73.91585986699994 40.833845877000044)
87494807,1006344.000000000000000,242199.671875000000000,40.831438176000100,-73.920163069999900,POINT (-73.92016306999994 40.83143817600006)
76656487,1021129.062500000000000,181777.390625000000000,40.665545081000100,-73.867067500000000,POINT (-73.86706749999996 40.66554508100006)
157351152,1005406.000000000000000,186178.718750000000000,40.677677267000000,-73.923728860000000,POINT (-73.92372885999998 40.677677267000035)
155571770,1001201.312500000000000,189644.406250000000000,40.687198839000100,-73.938879068999900,POINT (-73.93887906899994 40.687198839000075)
137804314,999849.375000000000000,193275.859375000000000,40.697168825000100,-73.943745422999900,POINT (-73.94374542299994 40.69716882500006)
145180430,1007726.562500000000000,187221.031250000000000,40.680532328000000,-73.915359034999900,POINT (-73.91535903499994 40.68053232800003)
11118206,1015931.875000000000000,216999.796875000000000,40.762242227000100,-73.885635458000000,POINT (-73.88563545799997 40.76224222700006)
80624786,996110.562500000000000,184938.468750000000000,40.674290394000000,-73.957243374000000,POINT (-73.95724337399997 40.674290394000025)
41585157,1002275.312500000000000,184001.656250000000000,40.671708649000000,-73.93502157599990,POINT (-73.93502157599994 40.67170864900004)
89937880,1018196.625000000000000,257898.265625000000000,40.874488512000000,-73.877253246999900,POINT (-73.87725324699994 40.87448851200003)
27369601,1001156.937500000000000,238763.000000000000000,40.82201694400000,-73.938915575000000,POINT (-73.93891557499995 40.82201694400004)
34162751,1046405.000000000000000,187112.640625000000000,40.680047740000100,-73.775909197000000,POINT (-73.77590919699998 40.680047740000084)
141239717,1036627.812500000000000,188750.609375000000000,40.684606834000100,-73.811146799000000,POINT (-73.81114679899997 40.684606834000085)
228252164,1051329,196646,40.70617856900000,-73.75806147400000,POINT (-73.75806147399999 40.70617856900003)
219058453,1011329.875000000000000,249447.125000000000000,40.851316432000000,-73.902116974000000,POINT (-73.90211697399997 40.85131643200003)
231246225,1005596,254339,40.86475888300000,-73.92282737999990,POINT (-73.92282737999993 40.86475888300004)
61351689,999582.000000000000000,238563.000000000000000,40.821470874000100,-73.94460638300000,POINT (-73.94460638299995 40.821470874000056)
141793435,1011989.437500000000000,197484.171875000000000,40.708689926000000,-73.89994741300000,POINT (-73.89994741299995 40.708689926000034)
215492772,1011488.875000000000000,239284.671875000000000,40.823422968000000,-73.901583514000000,POINT (-73.90158351399998 40.823422968000045)
88779006,1010362.875000000000000,182581.171875000000000,40.667789578000100,-73.905872055000000,POINT (-73.90587205499997 40.667789578000054)
66904251,1008104.000000000000000,178652.000000000000000,40.657011247000100,-73.914028544000000,POINT (-73.91402854399996 40.65701124700007)
68296785,988427.562500000000000,200321.718750000000000,40.716520811000100,-73.984931531000000,POINT (-73.98493153099997 40.716520811000066)
191951587,1002652.312500000000000,215969.046875000000000,40.759450695000100,-73.933575136999900,POINT (-73.93357513699993 40.759450695000055)
72616286,1005293.937500000000000,237196.609375000000000,40.817708757000000,-73.923973240999900,POINT (-73.92397324099994 40.81770875700005)
48521448,999634.000000000000000,190253.000000000000000,40.688872153000000,-73.944529031999900,POINT (-73.94452903199993 40.688872153000034)
214359648,989020.625000000000000,200767.453125000000000,40.717743945000100,-73.982791833000000,POINT (-73.98279183299996 40.71774394500005)
145405678,1056609.500000000000000,185186.078125000000000,40.674682250000000,-73.739139007999900,POINT (-73.73913900799995 40.674682250000046)
84881445,1007164.125000000000000,239139.906250000000000,40.823037905000000,-73.917209935999900,POINT (-73.91720993599995 40.823037905000035)
54080623,1009232.625000000000000,245585.500000000000000,40.840723594000100,-73.909712197000000,POINT (-73.90971219699999 40.84072359400005)
27500997,1017141.000000000000000,183798.000000000000000,40.671106911000000,-73.881432957000000,POINT (-73.88143295699996 40.67110691100004)
75439781,999588.500000000000000,189672.546875000000000,40.687279021000100,-73.944694419000000,POINT (-73.94469441899997 40.68727902100005)
32878662,1026387.000000000000000,262634.000000000000000,40.887451313000000,-73.847607787000000,POINT (-73.84760778699996 40.88745131300004)
197254458,1010606.000000000000000,250926.000000000000000,40.855377693000000,-73.904727717999900,POINT (-73.90472771799995 40.85537769300004)
24449551,1030304.062500000000000,261266.968750000000000,40.883679673000100,-73.833450679000000,POINT (-73.83345067899995 40.883679673000074)
185760779,1014709.812500000000000,184870.078125000000000,40.674058222000000,-73.890192271000000,POINT (-73.89019227099999 40.67405822200004)
184396806,984491.750000000000000,198617.312500000000000,40.71184360400010,-73.999129431000000,POINT (-73.99912943099997 40.71184360400008)
234268729,1016838,250252,40.85350696200000,-73.88220309600000,POINT (-73.88220309599996 40.85350696200004)
161595777,1022417.312500000000000,242257.671875000000000,40.831542537000100,-73.862080654000000,POINT (-73.86208065399995 40.831542537000075)
84720306,1015828.812500000000000,179159.546875000000000,40.658380172000100,-73.886184971000000,POINT (-73.88618497099998 40.65838017200008)
227401020,997583,230442,40.79918422600010,-73.95184497100000,POINT (-73.95184497099996 40.79918422600008)
48370407,1001224.437500000000000,185524.484375000000000,40.675890547000100,-73.938806063000000,POINT (-73.93880606299996 40.67589054700005)
227647474,993480,230424,40.79914005900010,-73.96666431800000,POINT (-73.96666431799997 40.79914005900008)
48304785,998495.687500000000000,174965.828125000000000,40.646914177000000,-73.94866591900000,POINT (-73.94866591899995 40.64691417700004)
216059132,998374.437500000000000,171494.546875000000000,40.637386449000100,-73.949110119000000,POINT (-73.94911011899995 40.637386449000076)
226320600,1032091,241976,40.83072232800000,-73.82712605900000,POINT (-73.82712605899997 40.83072232800004)
26737159,1026714.562500000000000,257137.078125000000000,40.872362419000100,-73.846457965999900,POINT (-73.84645796599995 40.87236241900007)
148879570,1040303.500000000000000,195927.656250000000000,40.704283601000000,-73.797833979000000,POINT (-73.79783397899996 40.70428360100004)
54059281,991424.812500000000000,215008.625000000000000,40.756830821000100,-73.974103751000000,POINT (-73.97410375099997 40.75683082100005)
27415044,984277.562500000000000,205026.328125000000000,40.729434813000100,-73.999902000000000,POINT (-73.99990199999996 40.72943481300007)
56265722,986418.000000000000000,149059.000000000000000,40.575816445000000,-73.992197185999900,POINT (-73.99219718599994 40.575816445000044)
24626222,1040957.000000000000000,192464.000000000000000,40.694772534000000,-73.795506180000000,POINT (-73.79550617999996 40.69477253400004)
222890432,1018415,183295,40.66972146500010,-73.87684288100000,POINT (-73.87684288099996 40.66972146500007)
231352385,1007753,235353,40.81264236700010,-73.91509552299990,POINT (-73.91509552299993 40.81264236700008)
199403136,1020357.000000000000000,259231.000000000000000,40.878137880000100,-73.869434337000000,POINT (-73.86943433699997 40.878137880000054)
56219997,1001955.187500000000000,216397.015625000000000,40.760626784000100,-73.93609040300000,POINT (-73.93609040299998 40.76062678400007)
34286629,1024017.437500000000000,260152.500000000000000,40.88065137500010,-73.856192319999900,POINT (-73.85619231999993 40.88065137500008)
138811932,1028183.875000000000000,256243.953125000000000,40.86990387700010,-73.841151087999900,POINT (-73.84115108799995 40.86990387700008)
72847431,1006002.375000000000000,236535.796875000000000,40.815893297000100,-73.92141591800000,POINT (-73.92141591799998 40.81589329700006)
87934340,1040788.000000000000000,195571.000000000000000,40.70330158400000,-73.796089539000000,POINT (-73.79608953899998 40.70330158400003)
55432890,999812.437500000000000,193525.296875000000000,40.697853538000100,-73.943878054000000,POINT (-73.943878054 40.69785353800006)
23354137,1029095.875000000000000,257023.328125000000000,40.872038434000000,-73.837848389000000,POINT (-73.83784838899999 40.872038434000046)
75330408,999812.437500000000000,193525.296875000000000,40.697853538000100,-73.943878054000000,POINT (-73.943878054 40.69785353800006)
178115696,1042689.187500000000000,154821.437500000000000,40.591440816000000,-73.789585700000000,POINT (-73.78958569999998 40.591440816000045)
80558961,1051178.750000000000000,188879.937500000000000,40.68486374400000,-73.758680556999900,POINT (-73.75868055699993 40.68486374400004)
23722476,1013480.687500000000000,238401.203125000000000,40.820991731000000,-73.894390665999900,POINT (-73.89439066599994 40.82099173100005)
79853875,1009132.937500000000000,190953.656250000000000,40.690773685000100,-73.910274710000000,POINT (-73.91027470999995 40.69077368500007)
170595430,1002624.375000000000000,176672.921875000000000,40.651592176000100,-73.933783203000000,POINT (-73.93378320299996 40.651592176000065)
35768664,991855.500000000000000,186051.703125000000000,40.677350649000100,-73.972581884000000,POINT (-73.97258188399996 40.67735064900006)
208393713,986131.000000000000000,218089.828125000000000,40.765290644000100,-73.993211061000000,POINT (-73.99321106099995 40.76529064400006)
25424629,998695.187500000000000,154929.187500000000000,40.591917444000000,-73.947989870999900,POINT (-73.94798987099995 40.591917444000046)
226203716,995732,182977,40.66890710000010,-73.95861145600000,POINT (-73.95861145599997 40.66890710000007)
228263347,1051414,157742,40.599395325000000,-73.75814231600000,POINT (-73.75814231599996 40.599395325000046)
235801034,994327,230100,40.79824984200010,-73.96360558899990,POINT (-73.96360558899994 40.79824984200008)
75726084,1000101.500000000000000,229680.187500000000000,40.797089099000100,-73.942750385999900,POINT (-73.94275038599994 40.79708909900006)
139392076,1001374.312500000000000,238163.296875000000000,40.820370510000000,-73.938131716000000,POINT (-73.93813171599999 40.82037051000003)
216745338,1002652.312500000000000,215969.046875000000000,40.759450695000100,-73.933575136999900,POINT (-73.93357513699993 40.759450695000055)
143342678,999925.312500000000000,214506.812500000000000,40.755442491000100,-73.943422118999900,POINT (-73.94342211899993 40.75544249100005)
215776333,1013233.125000000000000,186392.515625000000000,40.678241925000100,-73.895509252000000,POINT (-73.89550925199995 40.678241925000066)
10879209,996856.375000000000000,226458.000000000000000,40.788250289000100,-73.954476891000000,POINT (-73.95447689099996 40.788250289000075)
233459106,998205,190419,40.68933015300010,-73.94968144800000,POINT (-73.94968144799998 40.68933015300007)
186745093,1012244.000000000000000,242323.000000000000000,40.83175994700010,-73.898842464000000,POINT (-73.89884246399998 40.83175994700008)
153315117,1000766.750000000000000,238053.937500000000000,40.820071506000000,-73.940327093000000,POINT (-73.94032709299995 40.82007150600003)
144763652,1012235.000000000000000,239212.000000000000000,40.823221172000000,-73.898887962999900,POINT (-73.89888796299994 40.823221172000046)
238004075,1011203,174515,40.64564719600000,-73.90287588699990,POINT (-73.90287588699994 40.64564719600002)
182667789,1007562.312500000000000,233890.828125000000000,40.808629618000100,-73.915789468999900,POINT (-73.91578946899995 40.808629618000055)
158305331,1004052.000000000000000,249981.281250000000000,40.852801853000100,-73.928422409999900,POINT (-73.92842240999994 40.852801853000074)
151113815,995845.937500000000000,183978.687500000000000,40.671656360000000,-73.958199014999900,POINT (-73.95819901499993 40.67165636000004)
64206872,1013413.250000000000000,255737.718750000000000,40.868575577000100,-73.894558924000000,POINT (-73.89455892399997 40.86857557700006)
223201958,960041,163798,40.616239224000000,-74.08720051400000,POINT (-74.08720051399997 40.616239224000026)
23421773,1009873.000000000000000,247797.000000000000000,40.846791676000100,-73.907389381000000,POINT (-73.90738938099997 40.846791676000066)
232188182,991074,203262,40.72458953000010,-73.97538193299990,POINT (-73.97538193299994 40.72458953000006)
54968482,1017299.437500000000000,241134.375000000000000,40.828480044000100,-73.88058003500000,POINT (-73.88058003499998 40.82848004400006)
25932833,1023240.562500000000000,242276.703125000000000,40.831591176000100,-73.859105665000000,POINT (-73.85910566499996 40.831591176000074)
109304812,1012333.375000000000000,193797.062500000000000,40.69856859600000,-73.898722233999900,POINT (-73.89872223399995 40.69856859600003)
47085789,1027440.437500000000000,251415.281250000000000,40.856654320000100,-73.843870223999900,POINT (-73.84387022399994 40.856654320000075)
233173932,1032170,260888,40.88262959000010,-73.82670539600000,POINT (-73.82670539599997 40.88262959000008)
216056536,1006495.875000000000000,187716.281250000000000,40.681894854000100,-73.919794518999900,POINT (-73.91979451899995 40.68189485400006)
24050479,1006272.000000000000000,189184.000000000000000,40.685923967000100,-73.920596898000000,POINT (-73.92059689799999 40.685923967000065)
74145750,1000192.937500000000000,235061.640625000000000,40.811859543000000,-73.942407362000000,POINT (-73.94240736199998 40.81185954300003)
33635599,1014383.750000000000000,187191.140625000000000,40.680430127000100,-73.891357362999900,POINT (-73.89135736299994 40.68043012700008)
137108328,1023344.812500000000000,245125.484375000000000,40.839409788000100,-73.858712345999900,POINT (-73.85871234599995 40.83940978800007)
35920670,1036790.000000000000000,205267.000000000000000,40.729939364000100,-73.810433142000000,POINT (-73.81043314199997 40.729939364000074)
82751862,1013505.000000000000000,215583.000000000000000,40.75836184800010,-73.894402205999900,POINT (-73.89440220599994 40.75836184800005)
137837460,1013623.000000000000000,238400.000000000000000,40.820987957000100,-73.893876495000000,POINT (-73.89387649499997 40.82098795700006)
236950605,1006290,179847,40.660295959000000,-73.92056252500000,POINT (-73.92056252499998 40.660295959000045)
85209420,1009695.250000000000000,243534.765625000000000,40.835093604000100,-73.908048013000000,POINT (-73.90804801299998 40.835093604000065)
29040549,987063.125000000000000,198657.281250000000000,40.711952865000100,-73.989854225000000,POINT (-73.98985422499999 40.71195286500006)
219684986,1003655.687500000000000,187149.625000000000000,40.680346195000000,-73.930036367999900,POINT (-73.93003636799995 40.68034619500003)
165188856,1006560.000000000000000,180469.000000000000000,40.662002535000100,-73.919587303999900,POINT (-73.91958730399995 40.662002535000056)
154049396,989326.687500000000000,194191.531250000000000,40.699694423000000,-73.981692697000000,POINT (-73.98169269699997 40.69969442300004)
201573941,984602.562500000000000,160012.390625000000000,40.605881573000000,-73.998731732000000,POINT (-73.99873173199995 40.60588157300003)
85992748,1022660.000000000000000,260115.000000000000000,40.880554462000100,-73.861101365000000,POINT (-73.86110136499997 40.88055446200008)
32914995,1017119.437500000000000,183909.343750000000000,40.671412605000100,-73.881510144999900,POINT (-73.88151014499994 40.67141260500006)
87534987,1009769.312500000000000,236748.078125000000000,40.816465871000000,-73.907806179000000,POINT (-73.90780617899998 40.81646587100005)
213778871,1006872.000000000000000,177464.000000000000000,40.653753681000100,-73.918472812999900,POINT (-73.91847281299994 40.65375368100007)
82418476,1014171.500000000000000,186296.109375000000000,40.677974190000000,-73.892126581999900,POINT (-73.89212658199995 40.67797419000004)
196820305,1016691.000000000000000,250307.000000000000000,40.853658463000000,-73.882734201999900,POINT (-73.88273420199994 40.853658463000045)
225601140,1001951,195081,40.70211956100010,-73.93616159100000,POINT (-73.93616159099997 40.70211956100008)
15400552,1017119.437500000000000,183909.343750000000000,40.671412605000100,-73.881510144999900,POINT (-73.88151014499994 40.67141260500006)
85171138,1004665.812500000000000,178139.078125000000000,40.655611983000000,-73.926421762000000,POINT (-73.92642176199996 40.65561198300003)
145405680,1002895.000000000000000,220799.000000000000000,40.77270715700010,-73.932685718000000,POINT (-73.93268571799996 40.77270715700007)
149469595,1013431.437500000000000,180139.937500000000000,40.661079352000100,-73.894821347999900,POINT (-73.89482134799994 40.66107935200006)
234070579,1015238,181508,40.66482824100010,-73.88830358400000,POINT (-73.88830358399997 40.66482824100007)
58921843,982050.000000000000000,208987.000000000000000,40.740305610000100,-74.007940444000000,POINT (-74.00794044399998 40.740305610000064)
88452302,1001350.062500000000000,177586.046875000000000,40.654101056000100,-73.938373300000000,POINT (-73.93837329999997 40.654101056000066)
94163097,1049865.250000000000000,156223.390625000000000,40.595238666000100,-73.763734122999900,POINT (-73.76373412299995 40.59523866600006)
87632784,1004297.812500000000000,234700.531250000000000,40.810860038000000,-73.927579527000000,POINT (-73.92757952699998 40.810860038000044)
228049711,1004006,171400,40.63711616800000,-73.92881949600000,POINT (-73.92881949599996 40.63711616800003)
232331294,1014905,185861,40.67677740400010,-73.88948410400000,POINT (-73.88948410399996 40.67677740400006)
169761300,1012316.937500000000000,256662.203125000000000,40.871116556000100,-73.898518871000000,POINT (-73.89851887099996 40.87111655600006)
74648839,1006176.375000000000000,243359.890625000000000,40.834623060000100,-73.920765003000000,POINT (-73.920765003 40.83462306000007)
28907940,998032.000000000000000,175598.000000000000000,40.648650085000000,-73.950335563000000,POINT (-73.95033556299995 40.64865008500005)
47447803,1012302.937500000000000,241206.546875000000000,40.828695417000100,-73.898634156000000,POINT (-73.89863415599996 40.82869541700006)
10187506,1011588.375000000000000,247980.546875000000000,40.847290314000100,-73.901188565000000,POINT (-73.90118856499998 40.84729031400008)
52682620,987624.000000000000000,203977.000000000000000,40.726554019000000,-73.987828427000000,POINT (-73.98782842699995 40.72655401900005)
77776345,1009259.000000000000000,180624.000000000000000,40.662420764000000,-73.909858464000000,POINT (-73.90985846399997 40.662420764000046)
69165726,999218.000000000000000,230194.156250000000000,40.798501344000000,-73.945940188000000,POINT (-73.94594018799995 40.798501344000044)
212640534,1006229.562500000000000,234035.234375000000000,40.809029388000100,-73.920603338000000,POINT (-73.92060333799998 40.809029388000056)
199134406,1013572.687500000000000,170156.812500000000000,40.63367738200000,-73.894355629000000,POINT (-73.89435562899996 40.63367738200003)
33253265,1009461.125000000000000,178919.765625000000000,40.657742444000100,-73.909136291000000,POINT (-73.90913629099998 40.657742444000064)
24675453,1005753.687500000000000,191647.343750000000000,40.692686552000100,-73.922457908999900,POINT (-73.92245790899995 40.692686552000055)
25625019,1020183.187500000000000,239282.796875000000000,40.823386732000100,-73.870169773000000,POINT (-73.87016977299999 40.823386732000074)
158580202,989308.250000000000000,193690.203125000000000,40.698318405000100,-73.981759565999900,POINT (-73.98175956599994 40.698318405000066)
232390407,1015966,235235,40.812292824000000,-73.885426178,POINT (-73.885426178 40.812292824000046)
227089752,1009583,231095,40.80095027900010,-73.90850061500000,POINT (-73.90850061499998 40.80095027900006)
72077238,987335.937500000000000,214697.250000000000000,40.75597854800000,-73.988862809000000,POINT (-73.98886280899995 40.75597854800003)
46518467,1016025.500000000000000,211627.218750000000000,40.747495540000000,-73.885322877000000,POINT (-73.88532287699996 40.747495540000045)
83782542,1005946.937500000000000,235372.109375000000000,40.812699437000000,-73.921619960000000,POINT (-73.92161995999999 40.81269943700005)
46048905,1005218.000000000000000,190528.000000000000000,40.689615497000000,-73.924393112000000,POINT (-73.92439311199996 40.689615497000034)
75734070,989043.375000000000000,154711.078125000000000,40.591329251000000,-73.982742491999900,POINT (-73.98274249199994 40.591329251000055)
219808723,1008150.812500000000000,241893.234375000000000,40.83059238900010,-73.913635109000000,POINT (-73.91363510899998 40.83059238900006)
73473781,1000538.000000000000000,186727.000000000000000,40.679192470000000,-73.94127786699990,POINT (-73.94127786699994 40.67919247000003)
86325048,996129.875000000000000,235208.156250000000000,40.812268086000100,-73.957084972000000,POINT (-73.95708497199996 40.812268086000074)
88596786,1018899.187500000000000,259203.562500000000000,40.878068416000100,-73.87470609100000,POINT (-73.87470609099995 40.878068416000076)
142961419,989869.000000000000000,202646.000000000000000,40.722899606000100,-73.979729826000000,POINT (-73.97972982599998 40.722899606000055)
138924200,960345.312500000000000,172217.593750000000000,40.639350057000100,-74.086134223000000,POINT (-74.08613422299999 40.63935005700006)
64751904,1014210.000000000000000,182758.000000000000000,40.668262749000100,-73.892003504999900,POINT (-73.89200350499993 40.668262749000064)
79032767,998374.437500000000000,171494.546875000000000,40.637386449000100,-73.949110119000000,POINT (-73.94911011899995 40.637386449000076)
50043040,1052013.750000000000000,158754.515625000000000,40.602169900000000,-73.755972455999900,POINT (-73.75597245599994 40.602169900000035)
79008483,1015247.812500000000000,235511.796875000000000,40.813055102000100,-73.888019377000000,POINT (-73.88801937699998 40.81305510200008)
218830982,1004579.750000000000000,183837.671875000000000,40.671253557000100,-73.926714754000000,POINT (-73.92671475399999 40.67125355700006)
