INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME
191951588,01/06/2019,03:00:00
153710636,06/04/2016,23:52:00
86607094,09/05/2012,22:37:00
163178158,03/26/2017,07:14:00
80549459,09/01/2011,18:15:00
92417480,09/02/2013,23:32:00
85768005,07/16/2012,19:23:00
94386711,01/09/2014,21:30:00
157387194,10/06/2016,23:24:00
63975410,07/22/2009,21:24:00
47102199,06/09/2008,22:35:00
71454847,02/22/2010,22:46:00
235962608,11/05/2021,21:00:00
39339764,02/23/2008,11:40:00
10764213,03/23/2006,13:00:00
147023025,10/17/2015,03:24:00
24740697,10/10/2006,21:27:00
74768858,09/24/2010,19:47:00
155509201,08/04/2016,20:21:00
184156177,06/19/2018,18:15:00
33445717,07/27/2007,12:30:00
72616285,05/09/2010,01:58:00
23512408,07/23/2006,01:13:00
155036098,07/19/2016,23:53:00
67824280,11/14/2009,05:37:00
146723633,10/06/2015,07:57:00
84956542,05/27/2012,17:28:00
109445262,04/05/2014,18:00:00
202457201,09/14/2019,05:33:00
165721033,06/11/2017,11:25:00
215776333,07/26/2020,18:38:00
63883953,07/18/2009,04:20:00
23354073,07/02/2006,00:56:00
200331333,07/27/2019,22:53:00
157151995,09/29/2016,15:02:00
23750589,08/07/2006,20:30:00
84864942,05/21/2012,00:10:00
216059135,08/02/2020,01:30:00
235637133,10/28/2021,21:10:00
189350926,10/29/2018,22:50:00
228709427,05/19/2021,23:22:00
144943455,07/30/2015,22:57:00
224744462,02/23/2021,19:50:00
10879206,03/29/2006,20:05:00
35480308,11/04/2007,20:16:00
75868542,12/06/2010,20:02:00
136867312,05/21/2014,18:28:00
10619053,02/22/2006,16:25:00
93627333,11/17/2013,22:10:00
84634961,05/08/2012,23:55:00
52490462,10/25/2008,04:30:00
203676932,10/13/2019,02:30:00
25896928,12/21/2006,22:27:00
80917807,09/27/2011,16:44:00
148511114,12/12/2015,02:22:00
160071567,01/06/2017,17:36:00
37231988,12/23/2007,00:13:00
224370779,02/14/2021,17:30:00
201664628,08/27/2019,21:33:00
212169711,04/18/2020,00:57:00
12835945,05/07/2006,11:34:00
145559208,08/22/2015,06:05:00
61373838,05/03/2009,02:59:00
73618606,07/11/2010,02:25:00
25921477,12/24/2006,01:25:00
156431365,09/04/2016,00:49:00
95498282,03/22/2014,04:40:00
203676926,10/11/2019,23:14:00
44492037,03/13/2008,17:07:00
37371269,12/30/2007,06:15:00
32212097,06/12/2007,23:40:00
51110049,09/09/2008,19:29:00
88951081,02/01/2013,18:29:00
80478300,08/27/2011,06:11:00
230712739,07/09/2021,18:31:00
23846685,08/13/2006,04:15:00
44797784,03/25/2008,06:59:00
189311505,10/28/2018,04:08:00
136563288,05/02/2014,20:52:00
45280068,04/05/2008,20:28:00
25950259,12/25/2006,10:24:00
177934246,04/07/2018,22:15:00
238041595,12/17/2021,03:50:00
226139020,03/25/2021,17:33:00
68197459,11/25/2009,16:49:00
80879661,09/25/2011,01:27:00
219106022,10/12/2020,00:20:00
61593632,05/10/2009,12:30:00
16692671,06/04/2006,23:00:00
189581511,11/04/2018,20:11:00
227344199,04/23/2021,16:00:00
90938206,06/02/2013,17:24:00
73977063,08/03/2010,11:54:00
48395043,07/16/2008,18:10:00
137188026,06/11/2014,11:00:00
26755983,02/08/2007,22:01:00
150880151,03/02/2016,14:40:00
35176235,10/20/2007,07:26:00
64554617,08/10/2009,00:40:00
227089386,04/16/2021,18:25:00
74363837,08/29/2010,04:25:00
32704131,06/24/2007,03:58:00
171866987,11/22/2017,04:13:00
140552445,01/14/2015,23:00:00
71152767,02/07/2010,17:17:00
156430719,09/04/2016,02:07:00
53891789,11/09/2008,08:34:00
85639525,07/06/2012,23:13:00
231562494,07/29/2021,23:47:00
143113357,05/22/2015,03:47:00
213972320,06/08/2020,15:00:00
77575392,03/05/2011,13:33:00
71825784,03/18/2010,04:44:00
226323781,03/30/2021,23:45:00
80667642,09/10/2011,01:15:00
147024012,10/18/2015,00:28:00
12679345,05/01/2006,11:00:00
74945141,10/06/2010,16:23:00
50616318,08/27/2008,12:00:00
88504593,01/10/2013,01:59:00
109304810,03/27/2014,14:30:00
80492765,08/29/2011,01:04:00
65539762,09/07/2009,23:50:00
148511113,12/12/2015,01:25:00
163956127,04/20/2017,01:03:00
25257129,11/11/2006,06:30:00
201573936,08/25/2019,03:20:00
228108957,05/12/2021,19:22:00
185246018,07/16/2018,21:25:00
139945105,12/03/2014,12:56:00
10187508,01/21/2006,12:10:00
229643172,06/16/2021,23:22:00
89770225,03/22/2013,16:00:00
73074973,06/06/2010,03:21:00
159247810,12/09/2016,22:50:00
49955962,08/10/2008,01:16:00
87339332,10/20/2012,04:32:00
32155721,06/10/2007,02:26:00
35920698,11/25/2007,23:00:00
214693798,06/27/2020,04:00:00
74037194,08/07/2010,02:46:00
143551788,06/08/2015,21:32:00
188235489,10/01/2018,02:55:00
72330878,04/21/2010,15:42:00
74867066,10/01/2010,20:01:00
68152300,11/24/2009,01:42:00
51338335,09/14/2008,00:45:00
92368130,08/29/2013,23:13:00
109548290,04/11/2014,20:14:00
66101680,09/23/2009,17:40:00
85171395,06/09/2012,14:46:00
230777525,07/12/2021,23:40:00
157321244,10/05/2016,09:06:00
10411015,02/13/2006,00:48:00
159179866,12/08/2016,09:59:00
33588505,08/04/2007,04:15:00
91510699,07/07/2013,05:45:00
233588118,09/15/2021,01:13:00
231352384,07/25/2021,02:30:00
23354109,07/06/2006,23:34:00
233769246,09/19/2021,01:30:00
197573447,05/23/2019,19:16:00
64169804,07/28/2009,00:30:00
171990078,11/25/2017,19:59:00
191479839,12/21/2018,23:30:00
94629910,01/26/2014,01:22:00
229643172,06/16/2021,23:22:00
148542344,12/14/2015,04:15:00
80880412,09/25/2011,03:15:00
35480309,11/04/2007,20:40:00
142091373,04/08/2015,21:01:00
62060278,05/24/2009,15:37:00
235208443,10/19/2021,16:05:00
35552367,11/06/2007,20:21:00
50665291,08/30/2008,17:50:00
174405030,02/04/2018,21:15:00
145884331,09/04/2015,15:12:00
50459048,08/21/2008,15:20:00
46425490,05/13/2008,20:35:00
81035629,10/04/2011,19:17:00
25344910,11/16/2006,19:42:00
80989164,09/30/2011,19:23:00
10454368,02/17/2006,03:58:00
74776958,09/26/2010,00:09:00
46715563,05/25/2008,02:45:00
45491760,04/10/2008,16:45:00
154774274,07/11/2016,22:06:00
234101078,09/26/2021,22:31:00
24888640,10/19/2006,18:34:00
73318272,06/21/2010,04:30:00
29277323,05/25/2007,23:30:00
191255744,12/16/2018,11:58:00
62927377,06/19/2009,20:39:00
136923525,05/25/2014,22:10:00
33706902,08/11/2007,00:09:00
24236344,09/09/2006,04:35:00
73003661,06/01/2010,02:35:00
73822816,07/24/2010,04:57:00
226542152,04/05/2021,22:10:00
92673476,09/19/2013,01:30:00
35972458,11/27/2007,15:21:00
16631464,05/24/2006,21:37:00
201034737,08/12/2019,19:38:00
204020534,10/21/2019,16:00:00
72255655,04/16/2010,17:43:00
73618605,07/11/2010,03:07:00
214694690,06/28/2020,23:38:00
29406948,06/02/2007,01:50:00
76720704,01/05/2011,23:13:00
227089384,04/16/2021,16:32:00
158743261,11/23/2016,11:26:00
79780323,07/12/2011,22:26:00
52550581,10/27/2008,19:00:00
32564594,06/21/2007,05:09:00
52335895,10/19/2008,09:45:00
23999559,08/22/2006,05:45:00
54915039,12/15/2008,18:30:00
80682812,09/11/2011,15:17:00
188483681,10/05/2018,22:40:00
84341955,04/20/2012,19:00:00
65077476,08/24/2009,23:23:00
16692674,06/04/2006,05:26:00
216055256,08/01/2020,05:05:00
87624953,11/10/2012,00:28:00
80056444,07/29/2011,17:20:00
94317620,01/04/2014,22:30:00
62927377,06/19/2009,20:39:00
62481808,06/05/2009,12:30:00
163657066,04/10/2017,18:49:00
87990472,12/05/2012,21:10:00
140088780,12/05/2014,17:55:00
90957747,06/03/2013,17:15:00
142826173,05/11/2015,19:34:00
25095837,10/31/2006,17:20:00
192978312,01/31/2019,00:15:00
232263466,08/13/2021,03:56:00
141058910,02/19/2015,09:12:00
149454098,01/15/2016,23:30:00
77693093,03/13/2011,19:49:00
140949282,02/12/2015,01:05:00
90938205,06/02/2013,13:24:00
81862991,11/25/2011,03:34:00
45652259,04/12/2008,23:52:00
75847748,12/05/2010,00:10:00
76723982,01/05/2011,23:16:00
45610181,04/12/2008,23:20:00
236405158,11/17/2021,20:37:00
94417219,01/11/2014,19:15:00
55256120,12/26/2008,22:36:00
76663354,01/01/2011,02:15:00
235033374,10/15/2021,20:30:00
24550986,05/15/2006,19:39:00
227950666,05/09/2021,04:40:00
23749364,08/06/2006,21:08:00
10619059,02/25/2006,07:50:00
79589675,06/30/2011,23:42:00
150772440,02/27/2016,17:53:00
79614240,07/03/2011,03:15:00
82751992,01/21/2012,05:54:00
184058010,06/17/2018,23:25:00
15400536,05/08/2006,18:26:00
150370919,02/13/2016,17:45:00
23833842,08/12/2006,02:59:00
228426149,05/19/2021,21:36:00
79489505,06/24/2011,12:45:00
88689425,01/21/2013,22:00:00
74313806,08/24/2010,03:21:00
158434375,11/12/2016,06:25:00
53912983,11/07/2008,23:50:00
33706902,08/11/2007,00:09:00
162097560,02/20/2017,14:50:00
78622563,05/08/2011,22:47:00
139871660,11/29/2014,03:13:00
33478089,07/30/2007,22:20:00
141397286,03/15/2015,05:15:00
83121955,02/10/2012,21:15:00
69165725,12/22/2009,14:50:00
23957542,08/20/2006,05:16:00
151527035,03/24/2016,17:07:00
232924793,08/30/2021,18:35:00
46425492,05/14/2008,22:18:00
25950251,12/26/2006,04:11:00
227647473,05/02/2021,03:15:00
214058821,06/10/2020,17:10:00
45809559,04/19/2008,22:38:00
233998524,09/23/2021,21:06:00
183609561,06/07/2018,17:14:00
165720221,06/11/2017,02:51:00
159642018,12/24/2016,04:31:00
33478089,07/30/2007,22:20:00
138154761,08/10/2014,20:48:00
10969344,04/11/2006,02:20:00
228049712,05/11/2021,17:19:00
236285199,11/14/2021,21:42:00
11118244,04/30/2006,19:00:00
81308610,10/21/2011,14:33:00
188400001,10/05/2018,01:33:00
47064978,06/08/2008,04:00:00
80523389,08/30/2011,19:05:00
56290944,02/01/2009,02:35:00
214184465,06/13/2020,18:15:00
137149305,06/09/2014,01:40:00
137944204,07/28/2014,13:08:00
197850586,05/30/2019,04:33:00
80478299,08/26/2011,01:55:00
24248673,09/09/2006,23:43:00
66928846,10/17/2009,18:03:00
172950814,12/25/2017,15:15:00
94424905,01/10/2014,17:25:00
80650777,09/08/2011,19:39:00
188483689,10/05/2018,21:35:00
145565707,08/23/2015,21:55:00
75646429,11/20/2010,07:30:00
33478090,07/31/2007,18:15:00
142680042,05/05/2015,23:48:00
235765524,10/30/2021,17:40:00
214948382,07/05/2020,04:22:00
140081027,12/06/2014,03:16:00
52294531,10/18/2008,00:08:00
74594687,09/13/2010,22:44:00
72195829,04/12/2010,23:59:00
87023965,10/02/2012,01:07:00
170063918,10/05/2017,07:09:00
154867062,07/14/2016,21:00:00
73427555,06/28/2010,19:52:00
34900578,10/08/2007,00:39:00
212903273,05/09/2020,19:23:00
94163099,12/23/2013,10:00:00
200680425,08/03/2019,23:23:00
10333332,02/05/2006,06:07:00
85969714,07/28/2012,16:23:00
49255307,07/26/2008,02:55:00
34481493,09/18/2007,03:15:00
87243004,10/15/2012,04:19:00
139136786,10/12/2014,14:16:00
77041509,01/29/2011,01:56:00
74770562,09/24/2010,12:37:00
184396803,06/24/2018,23:02:00
138364638,08/23/2014,20:22:00
24839843,10/16/2006,02:27:00
34377236,09/13/2007,22:46:00
73137862,06/09/2010,12:34:00
47085790,06/06/2008,05:45:00
225295282,03/05/2021,17:15:00
62773207,06/13/2009,23:04:00
216655521,08/15/2020,10:00:00
85556011,07/02/2012,23:15:00
87224293,10/13/2012,18:32:00
214608095,06/25/2020,23:20:00
93164824,10/20/2013,04:22:00
50665287,08/30/2008,04:23:00
83224376,02/17/2012,03:58:00
145192981,08/07/2015,18:29:00
90212417,04/20/2013,03:56:00
219559683,10/21/2020,16:27:00
213724262,05/30/2020,23:08:00
140266852,12/21/2014,01:56:00
16631457,05/23/2006,23:17:00
146650546,10/04/2015,10:23:00
78830483,05/19/2011,00:19:00
85724775,07/13/2012,14:46:00
36282563,12/11/2007,22:20:00
28503013,04/17/2007,12:40:00
55195357,12/26/2008,22:13:00
65732876,09/14/2009,10:20:00
228252163,05/14/2021,18:03:00
224465137,02/16/2021,20:48:00
71617309,03/05/2010,19:50:00
11118201,04/20/2006,22:49:00
162744956,03/13/2017,04:00:00
91589681,07/11/2013,20:20:00
216927392,08/22/2020,00:55:00
74672165,09/18/2010,22:36:00
227647479,05/02/2021,22:17:00
155609033,08/08/2016,18:35:00
143960916,06/24/2015,15:24:00
69526316,01/01/2010,02:57:00
141183925,02/28/2015,03:45:00
228262995,05/15/2021,21:07:00
68655470,12/09/2009,08:36:00
55476888,01/06/2009,04:16:00
50479072,08/23/2008,23:16:00
89770225,03/22/2013,16:00:00
54858244,12/13/2008,03:51:00
166153603,06/17/2017,02:25:00
24577498,09/30/2006,21:05:00
50479072,08/23/2008,23:16:00
24474758,09/24/2006,22:00:00
24103844,08/30/2006,18:05:00
35502300,11/04/2007,22:42:00
67549586,11/05/2009,01:05:00
23920281,08/16/2006,21:29:00
84998802,05/29/2012,21:40:00
157776102,10/20/2016,16:00:00
36120899,12/03/2007,18:02:00
23354062,06/28/2006,22:56:00
83782542,03/20/2012,20:05:00
37207632,12/23/2007,02:29:00
137769516,07/17/2014,15:17:00
136802075,05/18/2014,06:24:00
136802073,05/17/2014,21:55:00
45652262,04/13/2008,16:00:00
228109390,05/12/2021,23:11:00
16631465,05/24/2006,19:49:00
94746295,02/03/2014,02:35:00
190507404,11/28/2018,18:00:00
202804357,09/23/2019,11:45:00
81446348,10/30/2011,04:14:00
73932185,08/01/2010,02:20:00
49255301,07/26/2008,01:38:00
225439057,03/08/2021,13:00:00
190950370,12/08/2018,03:47:00
73528809,07/04/2010,03:15:00
154290388,06/23/2016,21:20:00
215225147,07/12/2020,04:40:00
175485168,03/06/2018,03:55:00
235259979,10/21/2021,02:29:00
186875651,08/25/2018,00:09:00
49236357,07/26/2008,05:03:00
49608038,08/03/2008,00:39:00
26383073,01/19/2007,20:39:00
81652626,11/10/2011,10:06:00
217540934,09/07/2020,05:50:00
159133830,12/06/2016,21:17:00
139242206,10/18/2014,19:40:00
235457028,10/24/2021,20:49:00
91192831,06/17/2013,02:36:00
32564597,06/21/2007,09:00:00
85386028,06/21/2012,23:24:00
26823545,02/10/2007,14:40:00
81097808,10/09/2011,05:08:00
233173932,09/04/2021,03:28:00
81675678,11/13/2011,01:20:00
213471602,05/22/2020,17:50:00
157846247,10/23/2016,01:45:00
32768845,06/27/2007,06:49:00
201436771,08/21/2019,01:30:00
68143730,11/23/2009,22:55:00
87915623,11/30/2012,11:30:00
216928799,08/22/2020,22:00:00
35135748,10/17/2007,20:27:00
89876498,03/30/2013,00:25:00
33047080,07/11/2007,23:28:00
138935806,09/30/2014,11:18:00
194226976,03/02/2019,21:30:00
84371227,04/24/2012,03:27:00
55177456,12/25/2008,15:56:00
230885990,07/15/2021,13:40:00
172233871,12/02/2017,16:03:00
156280532,08/29/2016,20:55:00
84695087,05/12/2012,21:34:00
44366622,03/08/2008,19:50:00
80938321,09/28/2011,17:39:00
80584999,09/04/2011,22:01:00
85518944,06/30/2012,04:46:00
137480317,06/29/2014,03:27:00
138187123,08/12/2014,06:03:00
24717013,10/09/2006,19:41:00
136393517,04/22/2014,18:38:00
228865038,05/28/2021,16:14:00
205177556,11/14/2019,00:59:00
36102303,12/03/2007,20:28:00
228917763,05/31/2021,22:29:00
73408212,06/27/2010,02:56:00
85800946,07/17/2012,19:20:00
44536999,03/15/2008,03:31:00
188575705,10/09/2018,12:25:00
86934400,09/26/2012,12:38:00
51745758,09/27/2008,08:00:00
229822332,06/19/2021,22:00:00
86456318,08/27/2012,14:17:00
63405886,07/05/2009,02:17:00
75233834,10/25/2010,03:48:00
27476265,03/17/2007,19:34:00
33706903,08/12/2007,02:41:00
198255461,06/07/2019,22:25:00
24717010,10/09/2006,14:15:00
74761234,09/24/2010,16:24:00
90677636,05/16/2013,17:55:00
32966725,07/08/2007,03:45:00
67297136,10/30/2009,00:01:00
215133413,07/09/2020,03:22:00
190183452,11/19/2018,20:48:00
77188430,02/07/2011,20:42:00
76663356,01/01/2011,01:30:00
87670469,11/13/2012,15:45:00
23749375,08/07/2006,22:06:00
85980014,07/29/2012,18:55:00
140318437,12/25/2014,15:30:00
85721501,07/12/2012,19:52:00
75098435,10/15/2010,23:13:00
91273229,06/22/2013,00:40:00
233080845,09/02/2021,17:42:00
91739682,07/21/2013,16:56:00
62773206,06/13/2009,00:55:00
80510374,08/29/2011,19:45:00
141042044,02/18/2015,01:29:00
10137429,01/13/2006,22:35:00
198552995,06/14/2019,15:57:00
82751739,01/21/2012,03:36:00
15400558,05/14/2006,01:40:00
197691091,05/27/2019,18:53:00
80382100,08/20/2011,17:05:00
61745483,05/14/2009,14:42:00
226849321,04/13/2021,00:00:00
145001701,08/02/2015,02:20:00
232888017,08/29/2021,17:44:00
74409325,08/31/2010,23:27:00
144636163,07/19/2015,23:38:00
137766748,07/17/2014,01:13:00
86664849,09/07/2012,00:25:00
71054064,01/31/2010,03:10:00
146132241,09/14/2015,21:30:00
55273293,12/29/2008,15:55:00
55780317,01/18/2009,00:04:00
91551820,07/09/2013,19:38:00
142610705,05/03/2015,01:20:00
16631486,05/26/2006,01:58:00
235765520,10/31/2021,12:30:00
143150945,05/24/2015,00:15:00
50843852,09/06/2008,02:21:00
83616064,03/10/2012,21:05:00
168337670,08/21/2017,23:55:00
92165494,08/17/2013,01:15:00
12679355,05/04/2006,17:32:00
85745054,07/15/2012,02:00:00
148364097,12/07/2015,22:05:00
50163477,08/16/2008,00:23:00
158873309,11/28/2016,14:50:00
80390847,08/21/2011,19:23:00
46538073,05/17/2008,18:25:00
137473572,06/29/2014,03:10:00
194226977,03/02/2019,04:20:00
73573952,07/07/2010,20:17:00
170599411,08/30/2017,17:20:00
74153297,08/15/2010,01:10:00
138313335,08/20/2014,16:00:00
225168413,03/04/2021,22:37:00
33516979,08/01/2007,22:35:00
215770232,07/25/2020,23:23:00
213922507,06/06/2020,11:50:00
205332522,11/19/2019,08:45:00
220555210,11/14/2020,19:50:00
24129967,09/02/2006,15:45:00
188483691,10/05/2018,23:50:00
86568848,09/03/2012,21:53:00
85649021,07/09/2012,15:57:00
73964090,08/02/2010,01:55:00
50770494,09/03/2008,06:26:00
138197350,08/13/2014,01:08:00
168192563,08/17/2017,00:15:00
145351463,08/14/2015,16:25:00
79977774,07/25/2011,23:25:00
187771702,09/18/2018,16:11:00
140360022,12/30/2014,04:08:00
137696446,07/12/2014,02:59:00
81785865,11/20/2011,00:20:00
214948384,07/05/2020,17:20:00
49194498,07/24/2008,20:00:00
54458332,11/27/2008,20:07:00
201034738,08/12/2019,16:21:00
81470432,10/31/2011,21:08:00
217593701,09/08/2020,13:40:00
23354127,07/08/2006,00:44:00
27415044,03/14/2007,21:26:00
216973174,08/24/2020,21:17:00
157228607,10/02/2016,18:25:00
48570134,07/24/2008,00:29:00
213921488,06/05/2020,15:55:00
35446122,11/01/2007,11:40:00
89514645,03/06/2013,04:08:00
85586515,07/05/2012,01:00:00
54858244,12/13/2008,03:51:00
163956128,04/20/2017,00:18:00
138364299,08/22/2014,19:22:00
232390408,08/17/2021,22:20:00
80349678,08/17/2011,23:15:00
11118199,04/20/2006,22:31:00
235246198,10/20/2021,02:30:00
193939357,02/22/2019,17:03:00
34562747,09/22/2007,11:12:00
212676557,05/04/2020,21:59:00
73850171,07/26/2010,17:55:00
84888519,05/22/2012,02:04:00
175685340,03/08/2018,16:31:00
226230157,03/28/2021,23:00:00
33725013,08/12/2007,00:55:00
73427945,06/28/2010,20:12:00
73316274,06/21/2010,03:43:00
60924262,04/19/2009,01:49:00
145924874,09/05/2015,08:35:00
184156469,06/19/2018,23:03:00
207824248,01/13/2020,03:51:00
78498972,04/27/2011,01:00:00
65636446,09/10/2009,17:47:00
24320684,09/14/2006,00:39:00
71054060,01/29/2010,00:17:00
161573319,02/02/2017,22:20:00
72087871,04/06/2010,21:02:00
156853220,09/20/2016,03:32:00
33943269,08/23/2007,21:56:00
159826969,12/31/2016,21:00:00
77471349,02/27/2011,15:53:00
24930771,10/22/2006,03:51:00
220071848,11/03/2020,19:25:00
26823542,02/09/2007,22:45:00
67325546,10/30/2009,21:53:00
90128858,04/15/2013,23:12:00
84701795,05/13/2012,01:10:00
83858281,03/25/2012,00:50:00
143613175,06/10/2015,17:51:00
137187529,06/11/2014,01:06:00
47447792,06/22/2008,01:35:00
85602259,07/05/2012,15:40:00
214366724,06/19/2020,01:36:00
147117756,10/22/2015,12:26:00
49589385,08/02/2008,01:54:00
50821744,09/05/2008,02:06:00
74777488,09/26/2010,02:20:00
156822740,09/17/2016,23:00:00
77152754,02/06/2011,01:24:00
137527676,07/02/2014,09:45:00
218418261,09/25/2020,22:23:00
61351690,05/02/2009,21:16:00
214693789,06/28/2020,16:57:00
221101963,11/27/2020,14:50:00
215871905,07/28/2020,19:57:00
138192289,08/12/2014,12:56:00
83064594,02/08/2012,17:23:00
236054428,11/08/2021,05:51:00
62275551,05/31/2009,03:15:00
95338626,03/12/2014,15:05:00
166635503,07/01/2017,05:00:00
83142668,02/13/2012,16:02:00
23846687,08/13/2006,10:31:00
85250454,06/13/2012,22:30:00
85744758,07/14/2012,21:02:00
74039045,08/07/2010,02:57:00
35386254,10/30/2007,17:42:00
81862991,11/25/2011,03:34:00
224701998,02/22/2021,00:18:00
85273506,06/15/2012,16:53:00
227647476,05/02/2021,18:18:00
50163478,08/16/2008,04:00:00
92079600,08/11/2013,01:29:00
214874082,07/02/2020,18:41:00
28503014,04/17/2007,20:00:00
227344444,04/25/2021,00:55:00
39008853,02/09/2008,22:12:00
33196051,07/20/2007,11:57:00
32878662,07/02/2007,18:06:00
11118203,04/21/2006,15:19:00
227950650,05/06/2021,23:28:00
10411008,02/10/2006,20:25:00
206891917,12/31/2019,20:14:00
191995443,01/07/2019,19:19:00
84978496,05/28/2012,21:42:00
217774914,09/12/2020,22:15:00
92821823,09/27/2013,03:40:00
235740736,10/30/2021,23:56:00
78997909,05/28/2011,01:58:00
76762110,01/09/2011,14:57:00
235428525,10/22/2021,23:10:00
16631467,05/25/2006,09:17:00
169845447,09/28/2017,22:36:00
75210987,10/24/2010,22:11:00
74718607,09/21/2010,21:46:00
67895116,11/16/2009,16:05:00
92175187,08/18/2013,03:26:00
215776716,07/26/2020,23:22:00
33977870,08/24/2007,21:50:00
55237636,12/28/2008,16:46:00
35552368,11/06/2007,18:47:00
144667470,07/20/2015,22:01:00
54968480,12/17/2008,16:21:00
72051188,04/04/2010,16:24:00
147405913,10/31/2015,21:15:00
75920068,12/09/2010,11:21:00
25207005,11/08/2006,21:04:00
85933510,07/25/2012,22:09:00
26022843,12/29/2006,09:25:00
138899430,09/26/2014,23:50:00
74363323,08/28/2010,23:29:00
186787755,08/23/2018,19:30:00
163479604,04/04/2017,22:46:00
188524122,10/08/2018,20:40:00
32807475,06/29/2007,16:05:00
77491619,02/28/2011,19:11:00
191681185,12/28/2018,21:52:00
74480377,09/06/2010,04:51:00
85861942,07/21/2012,20:31:00
93645910,11/18/2013,22:52:00
139250596,10/19/2014,22:45:00
73245843,06/16/2010,21:42:00
75946266,12/11/2010,04:18:00
80284010,08/13/2011,21:40:00
89060460,02/09/2013,01:09:00
74945140,10/06/2010,18:16:00
162278799,02/25/2017,23:51:00
72761420,05/18/2010,02:02:00
85405629,06/23/2012,23:18:00
224747406,02/23/2021,22:33:00
85491311,06/28/2012,23:29:00
73574806,07/08/2010,00:15:00
209531028,02/13/2020,17:55:00
63289911,06/30/2009,18:25:00
86876841,09/23/2012,05:20:00
189867544,11/10/2018,01:47:00
74044370,08/07/2010,23:03:00
213778870,06/02/2020,22:35:00
210156781,02/26/2020,22:50:00
24930772,10/22/2006,04:10:00
52380393,10/20/2008,21:19:00
139042126,10/06/2014,09:50:00
68276791,11/28/2009,21:40:00
52214156,10/15/2008,21:49:00
218272061,09/23/2020,17:35:00
80573513,09/02/2011,18:10:00
201291295,08/17/2019,22:19:00
236054429,11/08/2021,20:32:00
73003810,06/01/2010,18:08:00
74171985,08/16/2010,16:30:00
233307769,09/08/2021,23:48:00
25476050,11/26/2006,00:30:00
203207191,10/02/2019,20:14:00
229643180,06/16/2021,21:34:00
229162470,06/04/2021,21:25:00
233828558,09/20/2021,19:30:00
27606752,03/23/2007,19:53:00
61777805,05/16/2009,00:30:00
144323117,07/08/2015,01:00:00
220411600,11/12/2020,01:30:00
148512176,12/13/2015,17:41:00
146014286,09/09/2015,23:00:00
138849337,09/23/2014,20:45:00
145609736,08/25/2015,13:13:00
169103886,09/07/2017,19:07:00
84352571,04/22/2012,22:50:00
28318237,04/07/2007,03:01:00
210721533,03/09/2020,09:15:00
16631455,05/23/2006,12:28:00
23421764,07/13/2006,22:12:00
68609811,12/07/2009,22:55:00
46181705,05/02/2008,23:31:00
236054431,11/08/2021,14:40:00
28832628,05/04/2007,19:13:00
211066103,03/15/2020,20:39:00
52409037,10/21/2008,17:15:00
230190941,06/28/2021,19:35:00
77154071,02/04/2011,23:30:00
62663564,06/10/2009,23:55:00
158731888,11/23/2016,01:15:00
27105895,02/27/2007,03:50:00
45898006,04/23/2008,21:27:00
216157963,08/03/2020,23:53:00
34356456,09/11/2007,23:35:00
63519473,07/08/2009,21:08:00
9953261,01/03/2006,13:54:00
33500103,08/01/2007,18:07:00
216353082,08/08/2020,00:25:00
46715561,05/25/2008,19:00:00
74455296,09/03/2010,18:28:00
75190886,10/22/2010,18:02:00
77905143,03/26/2011,04:59:00
26216710,01/09/2007,04:00:00
211597940,03/30/2020,01:20:00
149695452,01/23/2016,22:30:00
155890469,08/17/2016,21:55:00
79451576,06/22/2011,23:35:00
212998636,05/11/2020,23:50:00
144878523,07/28/2015,19:29:00
211855627,04/08/2020,07:50:00
217496597,09/04/2020,17:42:00
225295736,03/07/2021,06:15:00
48418958,07/17/2008,18:19:00
92500635,09/07/2013,14:25:00
154585000,07/04/2016,23:15:00
72086138,04/06/2010,13:59:00
50640969,08/29/2008,17:18:00
35192359,10/21/2007,02:00:00
24491453,09/26/2006,00:13:00
188192588,09/29/2018,00:23:00
86149358,08/08/2012,01:46:00
34755921,10/01/2007,09:49:00
91744330,07/21/2013,22:11:00
37351909,12/30/2007,04:45:00
79853873,07/16/2011,05:07:00
142640225,05/04/2015,12:50:00
231631685,07/31/2021,23:10:00
75973780,12/13/2010,19:25:00
89904889,04/02/2013,03:20:00
201614529,08/26/2019,21:25:00
62991095,06/20/2009,04:30:00
193939358,02/22/2019,15:30:00
138997051,10/02/2014,18:40:00
92228869,08/21/2013,03:45:00
26035866,01/01/2007,00:15:00
34597533,09/24/2007,02:35:00
82141824,12/12/2011,12:00:00
62951037,06/20/2009,21:58:00
185759229,07/29/2018,01:23:00
140105878,12/08/2014,20:00:00
88390466,01/02/2013,23:15:00
33244456,07/22/2007,05:14:00
83876792,03/25/2012,13:07:00
216935796,08/21/2020,04:13:00
81812770,11/22/2011,02:33:00
232592536,08/22/2021,03:00:00
158064530,10/28/2016,19:47:00
191479842,12/23/2018,20:46:00
72058229,04/05/2010,03:10:00
79853876,07/17/2011,05:00:00
81427899,10/28/2011,14:37:00
185390947,07/19/2018,01:38:00
80479767,08/27/2011,03:31:00
158767862,11/23/2016,23:59:00
80328707,08/17/2011,01:21:00
215492770,07/19/2020,03:29:00
237278625,12/02/2021,19:50:00
145253830,08/12/2015,01:00:00
148854118,12/26/2015,02:05:00
